0.0883	778	81600	1080	1080	77700	3870	1250	1300	0	4.61e+05	2.006
0.0884	779	81600	1080	1080	77800	3870	1250	1300	0	4.61e+05	2.0057
0.0885	779	81600	1080	1080	77800	3870	1250	1300	0	4.61e+05	2.0055
0.0886	779	81700	1080	1080	77800	3870	1250	1300	0	4.61e+05	2.0053
0.0887	779	81700	1080	1080	77800	3870	1250	1300	0	4.61e+05	2.0051
0.0888	779	81700	1080	1080	77800	3870	1250	1300	0	4.61e+05	2.005
0.0889	779	81700	1080	1080	77800	3870	1250	1300	0	4.61e+05	2.0048
0.089	779	81700	1080	1080	77800	3870	1250	1300	0	4.61e+05	2.0045
0.0891	779	81700	1080	1080	77900	3870	1250	1300	0	4.61e+05	2.0043
0.0892	780	81700	1080	1080	77900	3870	1250	1300	0	4.61e+05	2.0041
0.0893	780	81800	1080	1080	77900	3870	1250	1310	0	4.61e+05	2.0039
0.0894	780	81800	1080	1080	77900	3870	1250	1310	0	4.61e+05	2.0037
0.0895	780	81800	1080	1080	77900	3870	1250	1310	0	4.61e+05	2.0035
0.0896	780	81800	1080	1080	77900	3870	1250	1310	0	4.62e+05	2.0033
0.0897	780	81800	1080	1080	78000	3870	1250	1310	0	4.62e+05	2.0031
0.0898	780	81800	1080	1080	78000	3870	1250	1310	0	4.62e+05	2.0029
0.0899	780	81900	1080	1080	78000	3870	1250	1310	0	4.62e+05	2.0027
0.09	780	81900	1080	1080	78000	3870	1250	1310	0	4.62e+05	2.0025
0.0901	781	81900	1080	1080	78000	3870	1250	1310	0	4.62e+05	2.0021
0.0902	781	82000	1080	1080	78100	3870	1250	1310	0	4.62e+05	2.0016
0.0903	781	82000	1080	1080	78200	3870	1250	1310	0	4.62e+05	2.0008
0.0904	782	82100	1080	1080	78200	3870	1250	1310	0	4.63e+05	2.0003
0.0905	782	82100	1080	1080	78300	3880	1250	1310	0	4.63e+05	1.9997
0.0906	782	82200	1080	1080	78300	3880	1250	1310	0	4.63e+05	1.9991
0.0907	783	82200	1080	1080	78400	3880	1250	1310	0	4.63e+05	1.9986
0.0908	783	82300	1080	1080	78400	3880	1250	1310	0	4.63e+05	1.998
0.0909	783	82400	1080	1080	78500	3880	1250	1310	0	4.64e+05	1.9973
0.091	784	82400	1080	1080	78500	3880	1250	1310	0	4.64e+05	1.9967
0.0911	784	82500	1080	1080	78600	3880	1250	1310	0	4.64e+05	1.9961
0.0912	784	82500	1080	1090	78600	3880	1250	1310	0	4.65e+05	1.9956
0.0913	784	82600	1080	1090	78700	3880	1250	1310	0	4.65e+05	1.995
0.0914	785	82600	1080	1090	78700	3880	1250	1310	0	4.65e+05	1.9945
0.0915	785	82700	1080	1090	78800	3880	1250	1310	0	4.65e+05	1.9939
0.0916	785	82700	1080	1090	78800	3890	1250	1310	0	4.66e+05	1.9932
0.0917	786	82800	1080	1090	78900	3890	1250	1310	0	4.66e+05	1.9926
0.0918	786	82800	1080	1090	78900	3890	1250	1310	0	4.66e+05	1.9921
0.0919	786	82900	1080	1090	79000	3890	1250	1310	0	4.66e+05	1.9915
0.092	787	82900	1080	1090	79100	3890	1250	1310	0	4.66e+05	1.9909
0.0921	787	83000	1080	1090	79100	3890	1260	1310	0	4.67e+05	1.9904
0.0922	787	83100	1080	1090	79200	3890	1260	1310	0	4.67e+05	1.9897
0.0923	788	83100	1080	1090	79200	3890	1260	1310	0	4.67e+05	1.9891
0.0924	788	83200	1080	1090	79300	3890	1260	1310	0	4.68e+05	1.9885
0.0925	788	83200	1080	1090	79300	3890	1260	1310	0	4.68e+05	1.988
0.0926	789	83300	1080	1090	79400	3890	1260	1310	0	4.68e+05	1.9874
0.0927	789	83300	1080	1090	79400	3900	1260	1310	0	4.68e+05	1.9869
0.0928	789	83400	1080	1090	79500	3900	1260	1310	0	4.69e+05	1.9862
0.0929	790	83400	1080	1090	79500	3900	1260	1310	0	4.69e+05	1.9856
0.093	790	83500	1080	1090	79600	3900	1260	1310	0	4.69e+05	1.9851
0.0931	790	83500	1080	1090	79600	3900	1260	1310	0	4.69e+05	1.9845
0.0932	791	83600	1090	1090	79700	3900	1260	1310	0	4.7e+05	1.984
0.0933	791	83700	1090	1090	79700	3900	1260	1310	0	4.7e+05	1.9834
0.0934	791	83700	1090	1090	79800	3900	1260	1310	0	4.7e+05	1.9829
0.0935	792	83800	1090	1090	79900	3900	1260	1310	0	4.7e+05	1.9821
0.0936	792	83800	1090	1090	79900	3900	1260	1310	0	4.71e+05	1.9816
0.0937	792	83900	1090	1090	80000	3910	1260	1310	0	4.71e+05	1.981
0.0938	792	83900	1090	1090	80000	3910	1260	1310	0	4.71e+05	1.9805
